skills_count,experience,projects,education,ats_keywords,action_verbs,resume_length,has_contact,has_sections,formatting_score,frontend_skills,backend_skills,database_skills,cloud_skills,ml_skills,ats_pass
9,4.6,2,2,12,6,582,1,1,8.1,2,2,1,1,2,1
17,3.2,3,2,14,7,658,0,1,5.4,0,1,4,2,8,0
14,0.3,3,1,19,6,544,0,1,6.5,5,3,2,1,0,1
9,2.3,3,2,12,2,451,1,1,9.1,0,2,1,4,1,0
12,1.9,2,1,13,6,335,0,0,7.0,4,2,2,0,0,1
11,0.9,2,1,12,5,493,1,1,7.6,2,2,2,1,1,0
11,1.1,3,2,15,7,507,1,0,7.9,3,3,1,2,1,1
19,0.3,1,3,17,4,673,0,1,7.6,5,5,3,1,1,1
17,0.4,2,2,14,1,483,1,0,9.0,5,5,3,1,1,1
15,4.2,2,2,9,2,588,1,0,7.6,8,0,2,1,0,1
10,0.5,4,2,12,4,569,1,1,8.0,5,0,1,0,0,0
17,0.8,3,2,15,2,475,1,1,8.0,5,4,3,1,0,1
13,1.5,2,1,13,7,430,1,0,7.8,3,5,2,1,0,0
14,4.2,2,2,12,9,344,1,0,6.8,0,3,2,6,1,0
16,1.2,1,2,14,3,582,1,0,7.6,0,2,2,2,7,0
13,10.1,6,2,10,13,659,1,1,7.8,8,2,1,1,0,1
16,2.7,2,2,14,9,409,1,1,9.8,1,1,4,2,4,0
14,1.5,2,3,15,6,415,1,1,9.1,0,1,2,2,6,1
15,5.9,1,3,9,6,645,1,1,6.0,4,3,2,1,2,0
14,3.0,0,3,12,7,521,1,1,9.0,5,5,2,1,0,0
15,0.7,1,2,13,7,537,1,0,8.1,9,0,2,1,0,0
10,0.3,1,3,14,2,499,1,1,7.8,0,2,2,5,0,1
18,2.1,5,2,16,4,701,1,1,7.8,0,2,3,1,8,1
14,1.8,5,3,11,7,526,1,1,6.5,4,5,2,1,0,0
14,0.5,2,2,13,4,503,1,1,7.9,8,0,1,1,0,0
12,1.2,1,0,11,0,450,1,1,7.1,0,2,2,4,1,1
19,1.2,1,2,15,8,463,1,1,7.8,3,7,4,1,0,1
17,0.2,2,2,15,5,342,1,1,8.3,6,3,2,1,1,1
12,5.1,1,3,10,7,642,1,1,6.7,0,2,2,2,5,0
14,0.4,0,2,15,6,550,1,0,7.8,0,2,2,2,7,0
11,1.1,4,2,10,1,405,1,1,7.6,0,1,2,4,0,0
18,3.0,4,2,17,7,523,1,1,4.6,3,6,2,3,1,1
14,2.5,2,2,13,6,502,0,0,8.0,3,3,3,2,0,1
15,1.6,1,3,20,3,474,1,1,7.1,3,4,3,1,1,1
10,5.8,3,2,10,8,507,1,1,7.5,3,2,1,1,1,0
13,0.4,4,0,13,4,620,1,0,8.1,4,3,2,2,1,0
14,2.9,2,3,11,4,413,1,1,9.4,2,7,2,2,0,0
17,3.1,4,1,9,7,579,1,1,4.8,3,5,2,2,1,1
16,1.2,1,2,17,2,460,1,1,9.9,3,5,2,2,0,0
18,0.2,1,2,22,4,555,1,0,7.6,5,5,3,2,0,1
15,2.7,1,2,9,4,590,1,1,7.5,4,3,2,1,1,0
15,0.1,3,3,15,0,526,1,1,7.9,1,1,2,2,7,1
15,0.6,4,2,11,1,339,1,1,9.5,6,4,2,1,0,1
16,2.0,4,2,12,7,466,1,1,6.5,1,1,4,1,8,1
12,1.2,3,2,16,3,524,1,1,5.1,2,3,2,1,2,1
11,0.5,3,1,13,6,399,1,0,8.4,2,3,1,1,2,1
15,0.5,3,2,6,4,359,1,1,8.1,2,4,4,2,0,1
13,0.7,4,2,8,5,537,1,0,6.4,1,2,4,1,4,1
11,6.5,6,2,12,7,621,1,1,7.2,1,1,1,6,1,1
13,3.8,1,2,14,6,591,1,0,4.2,2,2,1,2,2,1
14,0.8,3,2,10,2,447,1,0,8.7,3,4,3,1,1,1
13,5.7,3,2,14,7,599,0,1,4.6,4,3,2,2,1,1
18,0.0,3,1,13,2,418,1,1,8.3,6,4,3,2,0,1
18,14.4,2,2,11,14,856,1,1,7.1,3,7,3,3,0,0
10,2.0,4,2,12,8,475,1,0,5.9,0,3,1,5,0,0
18,1.7,2,2,13,6,452,1,1,6.4,5,4,2,2,1,0
7,0.4,5,2,11,2,418,1,1,8.5,4,1,1,0,0,1
17,1.5,3,0,17,3,541,1,0,5.0,1,2,3,1,8,1
17,2.4,0,2,16,6,459,1,1,6.6,9,1,2,1,0,1
14,10.8,5,3,13,11,806,1,1,9.4,1,2,4,1,4,1
16,0.8,2,3,19,1,292,1,0,7.8,6,5,2,1,0,1
18,3.1,2,2,17,5,537,0,0,7.0,5,4,3,2,0,0
15,2.2,3,2,12,3,448,1,1,8.2,6,3,3,1,0,0
14,0.2,0,3,13,1,436,1,0,6.7,5,5,2,1,0,0
11,0.6,2,3,12,5,514,1,1,7.6,2,3,1,2,1,1
17,0.1,2,2,14,1,503,1,1,4.9,1,7,4,3,0,1
16,0.8,1,2,13,2,470,1,1,7.2,9,2,2,0,0,1
13,1.7,4,2,15,6,510,1,1,5.5,0,1,3,2,4,0
17,0.4,0,2,10,4,518,1,1,8.7,1,7,4,1,0,0
10,0.8,1,2,9,5,426,0,0,6.1,3,3,1,1,1,1
13,0.7,2,2,10,6,484,1,1,7.5,1,5,2,3,1,1
15,2.8,1,1,10,8,676,0,1,8.0,6,3,2,2,0,0
15,1.5,3,2,12,5,504,1,1,8.5,1,7,4,2,0,0
14,1.5,2,2,11,5,592,1,1,4.7,0,1,3,1,7,1
18,1.4,1,3,12,5,412,1,1,8.1,1,1,4,2,7,0
19,6.3,3,3,9,9,541,1,1,9.3,6,5,3,1,1,1
12,3.5,6,2,12,5,602,1,1,5.8,6,1,2,0,0,0
14,1.2,3,2,15,0,617,1,1,5.5,4,4,3,2,0,1
14,0.7,3,2,13,5,453,1,0,9.5,7,1,2,1,0,0
13,0.7,3,2,10,3,485,1,1,8.4,3,3,2,1,1,0
16,2.0,0,0,12,2,662,1,1,6.9,9,2,2,1,0,1
16,2.8,5,2,11,6,512,1,0,8.4,2,4,3,2,1,1
12,0.6,2,3,14,11,437,1,0,6.5,3,4,2,1,1,1
18,1.1,2,0,15,4,395,1,0,6.8,1,2,4,2,7,1
11,2.5,4,2,15,7,592,1,0,9.5,7,0,2,1,0,1
10,3.0,4,2,11,8,516,1,1,7.6,0,2,2,4,1,1
15,0.4,2,2,15,3,542,1,0,6.0,2,6,2,2,0,1
17,2.6,4,2,16,4,648,1,1,7.0,6,5,2,1,0,1
10,1.2,3,0,13,5,649,1,1,6.0,4,0,1,1,0,0
15,1.5,2,3,18,6,347,1,0,9.4,3,5,2,3,1,1
17,0.0,1,3,18,4,392,0,1,8.0,6,4,3,2,0,1
12,0.2,2,3,14,5,488,1,1,7.2,2,3,1,2,2,1
14,2.7,4,1,10,2,678,1,1,9.9,4,2,2,1,1,1
17,3.9,4,4,18,8,522,1,1,7.0,6,4,3,2,1,1
16,0.6,1,2,20,3,523,1,1,6.9,6,4,3,2,0,0
12,0.3,2,3,10,0,483,1,1,8.4,4,2,1,1,2,0
19,0.9,2,2,17,6,527,1,0,4.4,1,2,3,2,8,0
11,0.2,2,3,14,6,452,1,0,9.0,0,1,2,6,1,0
14,2.7,0,2,11,2,632,1,1,9.6,3,4,3,1,0,0
14,1.9,2,2,11,3,483,1,1,8.7,8,1,2,0,0,0
12,0.1,2,2,13,6,419,1,0,9.5,6,2,1,0,0,0
16,4.5,0,1,16,8,515,0,1,7.7,1,6,3,3,0,0
15,0.5,2,2,12,5,442,1,1,5.6,5,4,3,2,0,1
9,2.0,5,3,11,5,516,0,1,6.2,5,0,1,0,0,0
14,0.2,2,2,12,3,561,1,1,6.4,1,7,3,1,0,1
10,5.2,3,3,13,9,626,0,1,8.5,4,0,2,1,0,1
13,0.1,2,2,15,3,345,1,1,8.9,2,4,3,3,0,1
15,1.2,1,3,16,6,418,1,1,9.0,5,3,3,1,1,1
11,0.1,1,3,12,4,701,1,1,8.5,3,3,2,1,0,0
20,2.1,6,2,16,9,515,1,1,8.9,3,7,4,2,0,1
15,1.2,1,3,14,5,280,0,1,8.9,0,3,1,7,0,0
15,2.5,2,3,11,6,494,1,1,7.0,0,2,2,2,6,1
16,1.8,5,3,17,6,466,1,0,9.3,3,5,4,1,1,1
13,0.7,3,2,11,3,486,1,1,5.8,0,2,2,5,0,0
15,1.5,2,2,21,3,533,1,1,5.2,4,3,2,2,0,1
15,2.5,5,0,10,6,525,1,1,4.8,4,5,3,2,0,1
13,3.2,5,2,13,9,536,0,1,6.9,2,3,1,1,2,0
17,1.2,1,3,16,6,497,1,1,7.3,2,7,2,2,1,1
12,1.1,2,2,11,2,553,1,1,9.3,4,3,2,2,0,0
12,2.4,5,2,14,6,596,1,1,5.8,2,3,2,1,2,1
15,7.5,1,1,19,11,580,1,1,8.0,3,3,1,2,2,1
10,6.0,2,2,13,7,539,1,1,8.0,1,4,3,1,0,1
16,0.8,1,2,11,3,609,1,1,5.5,1,5,4,2,1,1
12,2.5,4,2,11,7,504,1,1,7.1,0,1,3,1,5,1
15,8.0,9,2,19,8,689,1,0,6.0,2,5,4,1,0,1
16,0.1,2,2,12,7,493,1,0,8.1,5,3,2,1,1,1
11,1.5,3,2,9,1,557,1,0,7.4,7,0,1,1,0,0
15,0.9,3,2,13,3,377,1,1,9.1,4,5,2,1,1,0
18,0.3,2,2,15,5,396,0,0,7.6,1,2,4,1,8,0
16,1.7,7,2,13,1,462,1,1,7.0,5,5,2,2,1,1
14,0.9,2,3,13,3,371,0,1,5.8,4,5,3,1,0,1
19,3.3,2,1,16,9,289,1,0,9.8,6,5,2,2,1,1
12,0.9,2,2,10,2,414,1,1,7.4,4,4,2,1,0,0
16,0.4,3,1,10,6,531,1,1,4.6,1,1,2,1,8,0
17,0.9,1,2,20,5,453,1,1,5.3,2,6,2,3,1,0
16,0.4,1,2,14,6,404,0,1,9.0,0,2,3,2,5,0
16,0.1,2,2,16,4,399,0,1,4.3,6,4,3,2,0,0
11,1.3,4,2,9,3,343,1,1,7.6,8,1,1,0,0,1
17,0.4,1,2,13,4,476,1,1,6.6,5,5,2,2,0,1
16,0.2,2,1,11,7,439,1,1,9.4,2,7,3,2,0,0
13,4.2,3,3,13,7,499,1,1,4.9,0,3,2,6,0,0
9,1.6,0,2,15,4,457,1,0,7.9,0,2,1,4,1,1
14,0.5,1,0,10,4,506,1,1,5.6,5,3,3,1,0,0
20,0.4,3,0,14,5,336,1,1,3.8,3,6,4,3,0,1
14,1.3,2,4,10,10,310,1,1,8.7,0,1,3,2,7,1
12,3.6,3,2,14,4,557,1,1,7.4,2,3,2,1,1,0
17,0.9,5,4,17,4,522,1,1,4.9,4,3,3,2,1,1
16,2.2,4,4,11,7,584,1,1,7.5,1,5,4,3,0,0
16,0.9,2,2,13,3,378,1,1,8.0,2,6,3,2,0,1
16,0.1,1,3,11,2,346,1,1,8.1,3,7,3,1,0,0
16,0.1,5,3,16,4,502,0,0,9.0,1,1,4,2,7,1
14,2.6,6,2,16,6,525,0,0,4.5,8,2,1,0,0,1
15,0.3,2,1,10,3,480,1,0,7.1,0,1,2,1,7,1
16,7.9,3,1,10,10,649,1,1,8.7,3,6,3,1,0,1
19,3.2,1,2,10,5,601,1,0,5.6,6,5,3,2,0,0
13,4.4,2,2,10,3,620,1,1,6.5,3,4,2,1,1,0
16,1.0,2,0,10,6,340,0,0,5.9,6,3,2,2,1,1
12,1.6,3,1,11,4,450,0,1,8.2,3,3,1,2,1,1
15,0.1,1,4,11,1,571,1,0,6.6,1,6,2,1,1,1
16,1.1,2,3,14,4,487,1,0,7.1,4,3,2,2,1,1
17,3.9,3,2,11,7,358,1,1,5.6,6,3,3,1,0,0
10,2.3,1,3,13,5,440,1,0,8.1,2,2,2,1,2,1
16,0.3,1,3,12,5,418,1,1,9.0,3,4,3,1,1,0
10,0.7,3,2,13,8,316,1,1,8.0,4,2,1,1,1,0
10,0.6,2,2,10,2,532,1,0,6.3,3,3,1,1,1,0
14,1.4,1,2,12,4,568,1,1,9.3,2,2,2,2,2,0
16,3.1,2,1,21,2,604,0,1,7.4,4,3,2,2,1,0
14,2.4,4,0,18,4,505,1,1,9.1,3,3,3,2,1,1
13,1.8,1,2,15,4,514,0,0,8.0,3,3,2,1,0,1
14,1.1,2,2,17,4,627,1,1,7.7,2,3,1,2,2,1
14,0.2,3,2,15,5,481,1,1,8.5,1,2,2,4,1,0
12,0.6,2,2,14,3,495,0,1,9.3,0,3,1,7,0,0
14,0.9,2,3,17,3,536,0,1,6.6,0,1,2,2,8,1
11,6.5,5,2,6,8,675,1,1,6.0,8,0,2,0,0,0
10,4.6,2,2,12,7,426,1,1,6.9,6,0,2,1,0,1
19,0.5,2,2,18,3,375,0,1,7.4,1,1,4,1,8,0
11,1.8,5,3,9,6,358,1,1,9.6,2,3,1,2,2,1
17,0.3,4,3,10,3,429,1,1,8.7,6,5,2,1,0,1
16,0.1,2,2,16,3,596,1,1,7.5,4,3,2,2,2,0
13,4.7,3,2,13,6,647,1,1,8.3,8,0,1,1,0,1
14,0.7,2,3,14,5,459,1,0,5.0,6,4,2,1,0,1
13,3.3,5,2,13,6,645,0,0,5.9,1,2,1,6,0,1
17,1.2,2,2,17,4,524,1,1,7.3,3,4,4,3,0,1
16,0.3,5,1,14,0,527,1,1,8.7,3,5,2,2,1,0
13,0.3,3,3,13,5,406,0,0,8.0,1,5,2,1,0,0
13,0.3,2,3,8,6,545,1,1,4.0,6,2,1,0,0,0
13,1.2,1,2,10,6,482,1,1,8.0,8,1,2,1,0,1
15,0.8,4,3,18,1,618,1,0,6.7,4,2,2,2,1,1
15,0.6,4,1,17,5,357,0,1,8.9,4,3,1,2,2,1
13,0.0,2,3,15,3,400,1,1,6.9,0,2,1,7,0,0
12,0.8,3,2,14,5,331,1,1,6.9,1,4,4,1,0,0
12,2.4,2,3,12,4,555,1,0,7.9,1,1,1,6,0,1
14,2.4,1,1,12,8,543,1,1,7.0,7,0,2,1,0,0
16,0.7,2,1,9,10,472,1,0,9.7,5,4,3,1,0,0
10,1.5,3,3,9,4,350,1,1,6.9,4,2,1,1,0,0
18,3.4,4,2,15,4,475,1,1,8.6,3,6,4,2,1,0
15,0.6,0,1,14,2,668,1,0,4.7,7,2,2,1,0,1
16,1.6,1,2,14,6,449,1,1,5.9,5,3,2,2,1,1
17,1.9,2,2,21,0,581,1,0,7.3,5,5,2,1,1,0
14,1.1,4,3,13,6,516,0,1,6.0,4,3,2,1,1,0
13,0.9,1,2,12,6,474,1,1,5.8,4,3,2,1,0,0
13,0.2,0,3,16,7,605,1,1,7.3,3,3,1,1,1,0
20,2.2,1,2,16,1,457,0,0,8.8,3,7,3,3,0,0
14,0.2,1,2,11,3,328,1,0,8.4,6,3,2,1,0,1
16,0.4,2,2,17,4,466,1,0,4.8,3,5,4,3,0,0
14,3.3,3,4,11,2,697,0,1,9.4,3,3,1,2,2,0
16,0.5,2,3,16,6,426,1,1,7.0,6,5,2,1,0,1
13,0.3,2,2,15,3,457,1,1,8.3,5,2,2,0,0,1
19,1.5,0,2,13,1,297,1,1,3.7,6,5,3,2,0,1
13,1.1,0,2,9,1,389,1,0,6.0,0,1,4,1,5,0
14,1.6,1,2,13,7,367,1,1,7.5,8,2,2,0,0,0
12,1.0,2,2,14,3,474,1,1,6.1,1,1,2,5,1,1
15,1.4,6,2,12,4,382,1,1,8.5,0,2,2,2,6,1
15,0.6,2,2,19,9,409,1,1,8.4,4,3,1,2,1,1
15,0.2,1,3,15,4,483,1,1,4.3,1,3,1,6,1,0
14,2.2,3,2,16,5,470,1,1,5.8,0,1,2,2,7,0
12,1.2,1,3,8,5,464,1,1,6.1,4,3,2,1,1,1
17,2.2,1,2,16,6,334,1,1,4.6,3,7,3,2,0,1
12,2.4,2,3,7,6,530,1,0,7.8,5,1,1,1,0,0
11,1.5,1,2,9,6,463,1,1,5.1,1,1,2,1,5,0
17,1.5,1,3,13,4,439,1,1,8.9,1,1,3,2,7,1
11,0.1,0,2,14,4,355,1,1,6.7,3,2,1,1,1,0
13,0.3,3,3,16,5,367,1,0,7.6,4,2,2,1,1,1
16,2.9,5,2,15,6,445,1,1,4.4,3,7,3,1,1,0
12,0.8,5,2,12,2,575,1,1,8.9,3,2,2,1,1,0
15,3.0,3,2,14,5,464,1,0,6.0,1,1,3,1,7,0
13,0.9,4,4,11,4,543,1,0,4.0,9,0,1,0,0,1
16,5.2,1,3,11,7,529,1,0,6.2,8,2,2,0,0,0
15,1.0,3,2,10,3,416,1,0,6.2,5,4,2,2,0,0
13,0.9,3,1,13,4,376,1,1,4.4,4,3,1,2,2,1
19,1.0,2,3,14,7,470,1,1,6.6,6,4,2,2,1,1
13,0.1,1,1,14,2,599,1,1,7.5,5,2,1,1,0,1
11,5.2,0,3,9,8,487,1,1,8.7,2,2,2,1,1,1
12,2.9,2,1,16,6,469,1,1,8.1,2,4,2,3,0,1
10,1.1,1,2,8,5,581,0,1,7.5,2,2,2,1,2,0
15,1.4,4,0,9,5,443,1,1,8.6,9,2,1,1,0,1
16,0.5,0,2,16,3,433,1,0,8.0,1,2,2,2,6,1
15,4.8,2,0,11,9,627,1,1,8.5,1,2,2,1,5,1
16,2.7,0,2,15,7,520,1,0,6.5,0,2,4,1,7,0
11,4.1,2,3,11,2,596,1,1,4.5,3,2,1,2,2,1
17,0.5,1,2,16,5,497,1,1,8.7,5,4,3,1,0,0
13,2.7,4,2,17,4,577,1,1,8.2,4,4,3,1,0,1
15,4.2,0,4,10,9,481,1,1,9.1,9,2,2,0,0,1
14,1.8,3,0,14,7,520,1,1,8.4,0,1,2,6,1,0
11,0.1,3,2,13,5,470,1,1,3.4,2,3,1,1,1,0
14,1.4,4,3,12,4,514,1,0,9.1,3,3,3,2,1,1
13,0.9,1,1,11,3,631,1,1,6.1,7,1,2,0,0,0
17,2.0,1,2,10,3,366,1,0,8.3,2,6,3,3,0,0
17,0.5,4,2,14,4,379,1,1,9.0,4,5,2,2,1,1
11,0.3,5,2,11,2,565,1,1,7.1,2,2,2,2,2,1
12,4.4,4,0,14,7,516,1,1,3.6,3,2,1,1,2,1
16,2.6,2,3,7,6,417,1,1,7.8,8,2,2,1,0,0
16,0.9,4,2,15,8,340,1,1,7.6,1,2,2,2,8,1
15,6.1,3,3,14,10,649,1,1,8.7,0,1,4,2,6,0
14,1.4,1,3,10,8,432,0,1,5.6,4,5,2,2,0,0
13,0.8,3,2,9,1,433,1,1,7.1,2,3,2,2,1,0
10,1.7,0,2,13,5,439,1,1,6.6,3,2,1,1,1,0
17,1.0,2,3,18,3,409,1,1,4.6,6,4,3,2,1,1
12,0.9,2,0,11,4,335,0,1,8.2,2,2,2,2,2,1
16,1.5,3,3,16,4,420,1,1,6.8,4,5,2,1,0,1
14,0.9,2,2,17,2,512,1,1,7.4,4,2,1,2,1,0
13,2.4,1,0,12,4,478,1,1,6.2,4,2,2,1,0,0
15,0.1,1,3,16,5,289,1,1,7.8,5,3,2,1,1,0
12,0.1,7,2,17,1,510,1,1,6.5,1,3,2,4,1,1
11,2.8,3,2,10,6,480,1,1,6.3,1,1,1,6,0,0
18,1.3,4,3,17,3,437,0,1,7.1,3,6,2,3,1,1
16,0.2,2,1,19,5,418,1,1,7.7,2,7,2,3,0,1
14,5.7,5,2,16,6,677,0,1,7.9,0,2,2,6,1,1
17,5.6,4,2,13,9,565,1,1,8.3,1,1,2,2,8,1
16,1.1,2,2,13,5,454,1,1,7.4,4,4,3,2,1,0
18,0.4,3,3,17,5,438,1,1,8.6,1,2,4,2,8,0
14,1.3,2,1,9,4,440,0,1,7.3,6,3,2,1,1,0
12,2.4,1,3,12,8,503,1,1,7.4,4,3,3,1,0,0
16,0.5,2,3,12,6,485,1,1,8.7,1,1,3,2,8,1
12,3.7,0,1,13,3,628,1,1,5.6,0,3,2,4,0,1
16,6.1,2,1,12,7,648,1,1,4.5,5,4,3,2,0,0
13,1.6,2,3,14,4,488,1,1,8.4,4,2,1,2,2,0
17,0.7,3,1,14,3,399,0,1,6.0,6,5,3,1,0,0
17,0.5,2,1,9,5,397,0,1,6.9,1,2,2,1,7,1
18,1.5,1,2,10,4,492,1,1,7.2,4,5,2,2,1,1
11,1.8,0,4,14,8,448,1,1,6.7,0,1,3,2,4,0
14,1.0,3,2,18,5,386,1,1,3.6,2,3,2,2,1,1
15,7.5,5,4,22,7,747,1,1,5.2,3,4,2,1,1,1
19,2.5,4,4,13,5,426,1,1,5.5,6,5,2,2,1,1
17,1.4,5,2,18,5,473,0,1,5.8,6,4,3,2,1,1
14,1.6,2,4,14,4,422,1,1,9.4,1,4,4,3,0,1
10,0.0,3,2,13,3,464,1,1,9.7,0,1,2,4,0,0
15,2.2,2,2,14,4,556,1,1,6.9,1,6,3,2,0,1
14,0.7,2,2,10,1,308,1,1,7.4,2,3,2,1,2,0
16,2.9,4,2,13,7,532,1,0,8.4,8,1,2,1,0,1
13,5.5,5,2,9,8,644,1,0,7.7,4,5,2,1,0,1
12,2.5,4,3,14,3,513,1,0,4.9,1,1,2,2,4,1
12,0.2,0,2,14,5,392,1,1,7.2,4,3,2,1,1,1
15,6.4,4,3,18,7,560,1,1,8.4,2,3,2,2,2,1
17,0.7,2,0,17,5,593,0,0,7.5,4,5,3,2,1,1
15,2.9,5,2,14,8,567,1,1,6.9,4,4,2,2,0,1
12,0.1,1,2,10,4,392,0,1,6.5,7,1,2,0,0,0
14,1.8,1,1,12,3,596,1,1,7.7,1,7,4,1,0,1
16,1.8,1,1,16,0,488,1,1,5.9,3,4,3,2,0,1
12,1.2,1,3,13,6,409,1,1,8.0,1,3,1,4,0,1
14,4.3,1,2,16,7,539,0,0,4.2,1,2,2,6,0,1
15,1.9,4,3,16,5,579,1,1,6.1,3,5,3,2,0,1
13,2.4,1,2,11,6,669,1,1,7.6,3,5,2,2,0,1
16,1.1,4,3,12,5,499,1,1,8.7,8,2,2,1,0,1
15,1.0,2,2,10,3,652,1,1,6.2,0,2,4,1,4,0
13,0.5,1,2,14,1,508,1,1,7.4,1,1,3,2,5,1
20,10.1,5,3,17,8,752,0,1,6.8,6,5,2,2,1,1
17,9.0,3,2,12,9,795,1,1,7.1,3,6,3,2,1,1
17,1.8,3,2,11,8,428,0,1,7.4,6,3,2,2,1,1
13,0.6,1,2,16,2,438,1,1,8.3,2,2,2,2,1,1
17,2.5,2,2,6,4,403,1,0,7.5,3,6,4,3,0,0
17,0.3,2,2,15,2,456,0,1,7.8,6,4,2,1,0,0
12,1.7,6,1,15,7,520,1,1,9.4,0,3,1,6,0,1
13,2.5,3,2,18,4,514,1,1,8.7,9,1,1,1,0,0
11,0.0,2,1,12,2,499,1,1,7.8,1,1,2,2,4,0
9,0.6,2,2,14,2,399,1,1,7.5,4,2,1,1,0,0
10,3.0,0,2,10,8,494,1,1,7.9,4,2,1,0,0,0
14,1.8,5,3,11,5,355,1,1,5.5,1,5,2,2,0,0
16,3.1,1,2,14,6,495,1,1,7.9,9,2,1,0,0,1
14,1.1,4,2,12,6,432,1,1,4.6,3,3,3,1,0,1
14,0.2,2,3,14,5,352,0,1,5.2,1,1,2,1,8,0
12,1.5,0,1,10,2,483,1,1,7.7,4,2,1,2,1,0
13,0.3,1,4,14,5,416,1,1,9.6,1,7,2,2,0,1
13,3.8,2,2,13,8,556,1,1,6.3,4,3,2,1,1,1
13,3.2,2,2,14,6,658,1,0,6.8,3,3,1,1,2,0
14,3.4,2,4,14,4,541,1,1,8.3,1,1,2,5,1,1
13,2.5,3,2,15,6,534,0,1,8.7,3,2,2,2,2,0
14,6.3,4,3,11,8,569,1,1,7.4,6,3,2,1,1,1
8,0.2,2,1,13,4,472,1,1,7.9,4,1,1,0,0,1
10,0.8,2,0,13,6,574,1,1,9.7,2,3,1,2,1,1
15,0.4,0,0,11,5,347,1,0,4.6,4,5,2,2,1,0
19,0.3,1,3,20,7,424,1,1,5.5,3,7,4,3,1,1
11,0.4,1,1,7,2,559,1,1,7.2,2,2,1,1,1,0
21,0.0,4,2,20,3,369,1,1,3.8,3,7,4,3,0,1
13,0.7,2,2,14,2,542,1,1,8.6,3,4,2,2,0,1
12,2.9,3,2,8,5,686,0,0,9.0,1,2,2,1,5,0
12,2.6,2,3,13,0,539,1,1,5.2,1,1,2,4,1,0
11,0.7,2,2,15,2,422,1,1,7.9,4,2,2,1,0,1
18,0.2,4,1,11,4,440,0,1,7.4,5,5,2,2,1,1
14,5.1,2,1,14,7,649,1,1,4.4,9,1,2,1,0,1
16,1.4,3,3,16,5,507,1,1,8.3,9,2,2,1,0,0
11,0.3,1,2,7,1,352,1,0,8.8,5,1,1,0,0,1
11,0.3,1,2,13,3,337,1,0,4.6,2,2,2,2,1,1
14,0.6,3,2,10,5,501,1,1,9.4,9,0,1,1,0,1
21,5.9,8,3,16,9,575,1,1,9.1,3,7,4,3,1,0
14,1.1,0,1,14,6,346,1,0,8.8,3,3,2,1,1,1
13,1.8,2,2,12,2,615,1,1,9.2,8,0,1,0,0,0
15,0.4,0,0,16,2,355,1,1,9.0,5,3,3,1,1,0
16,2.4,5,2,13,7,480,0,1,9.2,4,5,2,1,1,1
19,2.8,7,0,20,4,545,1,1,8.9,5,4,3,2,1,1
12,1.1,1,4,14,2,398,1,1,8.2,3,3,2,1,1,0
14,0.5,3,1,10,2,475,0,1,6.9,2,2,2,2,2,0
13,0.3,4,2,11,5,412,1,1,8.9,2,3,1,2,1,0
16,1.0,2,2,11,3,416,1,1,7.8,0,2,4,1,5,0
17,5.0,5,2,15,10,439,1,1,7.1,3,5,3,3,0,1
12,0.6,1,2,9,4,337,1,1,7.4,3,3,1,1,2,0
13,0.7,1,2,11,6,445,0,1,6.5,3,3,2,1,2,0
15,0.2,2,3,11,7,410,1,1,7.2,3,5,2,3,0,0
9,1.3,4,2,6,4,666,1,1,7.4,0,1,1,4,1,0
16,0.5,1,2,18,4,513,1,0,9.1,6,4,3,1,0,1
13,3.6,2,1,10,5,499,1,1,8.2,2,5,3,1,0,1
17,1.5,0,2,11,7,628,1,1,6.3,2,6,3,1,1,1
15,0.9,2,3,16,4,397,1,1,9.6,2,7,3,2,0,1
12,1.5,2,3,14,5,428,1,1,6.4,0,2,2,1,5,1
14,0.6,1,3,12,0,561,1,1,7.3,1,6,2,3,0,0
17,2.8,3,2,10,6,573,1,0,6.7,3,5,3,2,0,0
17,0.5,2,2,19,6,455,1,0,8.8,5,4,2,2,0,1
18,3.1,1,2,12,1,472,1,1,8.3,3,7,3,3,1,1
20,0.9,2,2,15,4,399,1,1,5.5,6,5,3,2,0,1
14,0.8,4,2,16,2,388,1,1,5.7,0,1,2,2,5,1
14,0.0,3,3,15,7,440,0,1,7.8,4,4,3,2,0,0
16,0.9,3,2,16,2,482,1,1,8.9,1,1,4,2,6,0
16,2.8,2,1,16,3,502,1,1,6.0,6,5,2,1,1,1
16,1.9,2,2,13,6,542,1,1,8.0,1,7,3,3,0,1
17,3.6,3,3,10,5,470,1,1,9.0,2,6,4,2,0,1
18,0.8,0,2,10,3,336,1,1,8.0,1,1,4,1,7,0
14,2.7,0,2,14,9,510,1,1,9.5,4,3,2,2,2,1
16,3.6,2,4,13,3,613,1,1,5.5,9,2,1,1,0,1
15,3.1,3,2,7,3,640,1,1,6.1,3,5,4,2,0,0
16,0.1,4,2,14,5,336,1,1,6.7,5,5,3,2,0,0
11,2.8,4,1,8,9,593,1,1,7.7,3,2,2,2,1,1
15,1.3,0,2,9,2,502,1,1,2.7,6,3,2,1,0,0
13,3.5,2,0,8,8,514,0,1,6.6,0,3,1,4,1,0
13,1.5,1,2,13,3,419,1,1,9.1,1,2,3,2,4,0
16,0.5,1,3,16,4,448,1,0,7.9,3,3,3,2,1,1
15,2.4,1,1,14,6,493,1,1,7.3,4,2,2,2,2,0
